,id,utme,utmn,strat_unit,strat_unit_symbol,unit_local,tecunit,era,period,strat_age,gp_suite,fm_lithodm,mem_phase,rock_class,rock_code,rock_type,remarks,rk_char,rk_char_cd,age_max_g,age_min_g,age_stratigraphic,epoch,stage,age_max_t,age_max_t_range?,age_min_t,age_min_t_range?,age_desc,age_method,age_remarks,belt,terrane,basin,basin_age,ckout_by,ckout_date,ckout_tag,mp_id,project,src_id,src_ref,note,strat_age_max,strat_age_min
1242,HOY_2243,424617,5533340,EPOgg,,Eg,,Cenozoic ,Paleogene,Eocene Paleocene?,Okanagan batholith,,,intrusive rocks,gg,"megacrystic granite, quartz monzonite; massive granite",,,,Paleocene (?),Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-02-20,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Eocene Paleocene?,
1243,HOY_2244,393195,5521195,MiPiCvb,,,,Cenozoic,Paleogene,Miocene to Pliocene,Chilcotin Group,Kallis Formation,,volcanic rocks,vb,plateau basalt,,,,Pliocene,Miocene,,,,,,,,,,,Omineca,Younger volcanics,,,T. Høy,2020-03-13,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Miocene,Pliocene
1244,HOY_2245,393267,5524319,CPASs,,CPH,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Anarchist schist,,metamorphic rocks,v,"greenstone, marble, schist, argillite",,,,Carboniferous,Permian,,,,,,,,,,undated succession referred to as the Anarchist schist (or Anarchist schist),Omineca,Quesnellia,,,T. Høy,2020-03-15,revision,Penticton,Boundary,,"Høy, T., Friedman, R. and Gabites, J., 2020, Porphyry, base-metal and gold potential in the Boundary area; Geoscience BC Report 2020-01",,Carboniferous,Permian
1245,HOY_2246,420948,5535080,PrPzShm,,Pm,,Precambrian,Proterozoic,Mesoproterozoic to Neoproterozoic ,Monashee gneiss,,,metamorphic rocks,ognm,"granodiorite gneiss, biotite-quartz-felsdapar schist, hornblende schist, amphibolite",,,,Proterozoic,Mesozoic,,,,,,,,,,age is not known; may in part be Mesozoic granodiorite overprinted by Eocene metamorphism,Omineca,Kootenay or post accretionary,,,T. Høy,2020-03-15,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Mesoproterozoic,Neoproterozoic
1246,HOY_2247,424512,5527899,PrPzShm,,Pm,,Precambrian,Proterozoic,Mesoproterozoic to Neoproterozoic ,Monashee gneiss,,,metamorphic rocks,ognm,"granodiorite gneiss, biotite-quartz-felsdapar schist, hornblende schist, amphibolite",,,,Proterozoic,Mesozoic,,,,,,,,,,age is not known; may in part be Mesozoic granodiorite overprinted by Eocene metamorphism,Omineca,Kootenay or post accretionary,,,T. Høy,2020-03-15,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Mesoproterozoic,Neoproterozoic
1247,HOY_2248,424959,5515520,PrPzShm,,Pm,,Precambrian,Proterozoic,Mesoproterozoic to Neoproterozoic ,Monashee gneiss,,,metamorphic rocks,ognm,"granodiorite gneiss, biotite-quartz-felsdapar schist, hornblende schist, amphibolite",,,,Proterozoic,Mesozoic,,,,,,,,,,age is not known; may in part be Mesozoic granodiorite overprinted by Eocene metamorphism,Omineca,Kootenay or post accretionary,,,T. Høy,2020-03-15,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Mesoproterozoic,Neoproterozoic
1248,HOY_2249,396910,5528454,JNgd,,Petc,,Mesozoic,Jurassic,Middle Jurassic,Nelson plutonic suite,Spruce Creek batholith,,intrusive rocks,gd,"granodiorite, quartz diorite, minor diorite, granite, locally porphyritic",,,,Middle Jurassic,Middle Jurassic,Jurassic,Middle Jurassic,Callovian,174,,164.0,,164.88 ± 0.84 Ma,U-Pb zircon,"A U-Pb date of 164.88 ± 0.84 Ma was determined by R. Friedman, UBC",Omineca,Post accretionary,,,T. Høy,2020-03-13,revision,Penticton,Boundary,,"Høy, T., Friedman, R. and Gabites, J., 2020, Porphyry, base-metal and gold potential in the Boundary area; Geoscience BC Report 2020-01",,Middle Jurassic,
1249,HOY_2250,396593,5519178,JNgd,,MJgr,,Mesozoic,Jurassic,Middle Jurassic,Nelson plutonic suite,,,intrusive rocks,gd,"granodiorite, quartz diorite, minor diorite, granite, locally porphyritic",,,,Middle Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-03-13,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Middle Jurassic,
1250,HOY_2251,428105,5455456,JNgg,,,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gg,"Undifferentiated granite, granodiorite",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Jurassic,
1251,HOY_2252,430147,5452400,JRAsw,,,,Mesozoic,Jurassic,lower Jurassic,Rossland Group,Archibald Formation,,sedimentary rocks,sw,"argillite, turbidite siltstone, conglomerate, minor maroon siltstone",,,,Lower Jurassic,,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,lower Jurassic,
1252,HOY_2253,430160,5449447,CPMRsm,,,,Paleozoic,Pennsylvanian to Permian,Permian,,Mount Roberts Formation ,,metamorphic rocks,sm,"siliceous siltstone, argillite, silty chert; minor sandstone and carbonate",,,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Permian,
1253,HOY_2254,429518,5449396,JRvb,,,,Mesozoic,Jurassic,lower Jurassic,Rossland Group,Elise Formation,,volcanic rocks,vb,"basaltic flows, pyroclastic breccia; mafic to intermediate tuff",,,,Lower Jurassic,,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,lower Jurassic,
1254,HOY_2255,428953,5448356,CPMRsm,,,,Paleozoic,Pennsylvanian to Permian,Permian,,Mount Roberts Formation ,,metamorphic rocks,sm,"siliceous siltstone, argillite, silty chert; minor sandstone and carbonate",,,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Permian,
1255,HOY_2256,428940,5428645,JRvb,,,,Mesozoic,Jurassic,lower Jurassic,Rossland Group,Elise Formation,,volcanic rocks,vb,"basaltic flows, pyroclastic breccia; mafic to intermediate tuff",,,,Lower Jurassic,,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,lower Jurassic,
1256,HOY_2257,428938,5456954,JNgd,,mJgd,,Mesozoic,Jurassic,Middle Jurassic,Nelson plutonic suite,,,intrusive rocks,gd,"Undifferentiated granodiorite; some granite, quartz diorite",,,,Jurassic,Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-03-27,revision,Penticton,Boundary,,"Hoy, T. And Jackaman, W., 2010, Geology of the Deer Park map sheet, Geoscience BC report 2010-7-1",,Middle Jurassic,
1257,HOY_2258,430433,5482277,ECds,,,,Cenozoic,Paleogene,Eocene,Coryell plutonic suite,,,intrusive rocks,ds,syenitic to monzonitic intrusive,,,,Eocene,Eocene,,,, ,,,,                                                                                                    ,,,Omineca ,Post accretionary,,,T. Høy,2020-03-15,,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Eocene,
1258,HOY_2259,427669,5455843,JNg,,Jgd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,g,"undifferentiated leucocratic ""granite"", granodiorite",,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2021-12-03,revision,Penticton,Boundary,,"Høy, T., 2006, Geology and rock geochemistry, JJ property, southeastern B.C., BC MEMPR Assessment report.",,Jurassic,
1259,HOY_2260,437165,5475116,ELgg,,Kgp,,Cenozoic,Eocene to Paleocene,Eocene,,Ladybird granite,,intrusive rocks,gg,"Undifferentiated granite, massive to porphyritic, medium to coarse grained",,,,Paleocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-03-31,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Eocene,
1260,HOY_2261,434030,5476448,CPMRsm,,,,Paleozoic,Pennsylvanian to Permian,Permian,,Mount Roberts Formation ,,metamorphic rocks,sm,"siliceous siltstone, argillite, silty chert; minor sandstone and carbonate",,,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Permian,
1261,HOY_2262,431679,5470374,JNgd,,Jgd,,Mesozoic,Jurassic,Middle Jurassic,Nelson plutonic suite ,,,intrusive rocks,gd,"granodiorite, quartz diorite, minor diorite",,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-08-04,,Penticton,Boundary,,"Hoy, T. And Jackaman, W., 2013, Geology of the Burrell Creek map sheet, Geoscience BC map  2013-07-1",,Middle Jurassic,
1262,HOY_2263,432345,5466769,EPOgg,,Eg,,Cenozoic ,Paleogene,Eocene Paleocene?,Okanagan batholith,,,intrusive rocks,gg,"megacrystic granite, quartz monzonite; massive granite",,,,Paleocene (?),Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-02-20,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Eocene Paleocene?,
1263,HOY_2264,436342,5466573,ECds,,EPeMK,,Cenozoic,Paleogene,Eocene,Coryell plutonic suite,,,intrusive rocks,ds,syenitic to monzonitic intrusive,,,,Eocene,Eocene,,,, ,,,,                                                                                                    ,,,Omineca ,Post accretionary,,,T. Høy,2020-03-15,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Eocene,
1264,HOY_2265,436577,5460499,CPMRsm,,,,Paleozoic,Pennsylvanian to Permian,Permian,,Mount Roberts Formation ,,metamorphic rocks,sm,"siliceous siltstone, argillite, silty chert; minor sandstone and carbonate",,,,Carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Permian,
1265,HOY_2266,436459,5463242,JNgd,,mJp,,Mesozoic,Jurassic,Middle Jurassic,Nelson plutonic suite ,,,intrusive rocks,gd,"granodiorite, quartz diorite, minor diorite",,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-08-04,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Middle Jurassic,
1266,HOY_2267,430160,5459604,JNd,,mJd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,d,"diorite, quartz diorite; granodiorite",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Jurassic,
1267,HOY_2268,430173,5458859,ECds,,EPeMK,,Cenozoic,Paleogene,Eocene,Coryell plutonic suite,,,intrusive rocks,ds,syenitic to monzonitic intrusive,,,,Eocene,Eocene,,,, ,,,,                                                                                                    ,,,Omineca ,Post accretionary,,,T. Høy,2020-03-15,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Eocene,
1268,HOY_2269,430288,5457999,JNd,,mJd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,d,"diorite, quartz diorite; granodiorite",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Jurassic,
1269,HOY_2270,429133,5456458,JNgd.tpo,,mJlg,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gd,"granodiorite, granite; leucocratic, porphyritic with  hornmblend phenocyrsts",,"leucocratic, hornblende porphyritic ",tpo,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Jurassic,
1270,HOY_2271,430019,5456959,JNgg,,,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gg,"Undifferentiated granite, granodiorite",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Jurassic,
1271,HOY_2272,430597,5457614,JNgd,,Jgd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gd,"granodiorite, locally porphryitic to massive",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Jurassic,
1272,HOY_2273,431010,5461365,JNd,,mJd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,d,"diorite, quartz diorite; granodiorite",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Jurassic,
1273,HOY_2274,431202,5456955,JNgd,,Jgd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gd,"granodiorite, locally porphryitic to massive",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Jurassic,
1274,HOY_2275,429092,5460356,JNgg,,,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gg,"Undifferentiated granite, granodiorite",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2022-01-17,,Penticton,Boundary,,"Hoy, T. and Andrew, K.P.E., 1998-1, Geological compilation of the Trail map-area, southeastern B.C., B.C. MEMPR, Geoscience map 1998-1",,Jurassic,
1275,HOY_2276,430783,5503626,EPOgg,,Kg,,Cenozoic,Paleogene,Eocene,Okanagan batholith,,,intrusive rocks,gg,"undifferentiated granite, massive to porphyrititc, pink to white",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-08-04,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Eocene,
1276,HOY_2277,430413,5523736,ECds,,EPeMK,,Cenozoic,Paleogene,Eocene,Coryell plutonic suite,,,intrusive rocks,ds,syenitic to monzonitic intrusive,,,,Eocene,Eocene,,,, ,,,,                                                                                                    ,,,Omineca ,Post accretionary,,,T. Høy,2020-03-15,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Eocene,
1277,HOY_2278,415769,5543244,KWh,,KWLgd,,Mesozoic,Cretaceous,Upper Cretaceous,Whatshan Lake batholith,,,intrusive rocks,dqmz,"K-feldspar, megacrystic quartz monzonite",,,,Cretaceous,Cretaceous,Cretaceous,Upper Cretaceous,Campanian,,,,,77.9 Ma,U-Pb zircon,"Ref: Thompson, R.I., Glombick, P., and Lemieux, Y., 2004, Geology, Eureka Mountain, B.C., GSC, Open File 4370, scale 1:50,000",Omineca,Post accretionary,,,T. Høy,2020-03-17,revision,Penticton,Boundary,,"Thompson, R.I., Glombick, P., and Lemieux, Y., 2004, Geology, Eureka Mountain, B.C., GSC, Open File 4370, scale 1:50,000",,Upper Cretaceous,
1278,HOY_2279,401422,5543785,PHRva,,PHRv,,Paleozoic ,Permian,Permian,Harper Ranch Group,,,volcanic rocks,va,"andesite flows and agglomerate; augite, hornblende phyric flows; volcanic breccia; lapilli tuff, cherty tuff; limestone blocks",,,,,,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-12-28,,Penticton,Okanagan,,"Thompson, R.I., Glombick, P., and Lemieux, Y., 2004, Geology, Eureka Mountain, B.C., GSC, Open File 4370, scale 1:50,000",,Permian,
1279,HOY_2280,408249,5546381,TrNvsm,,Ptu,,Mesozoic,Triassic,Triassic,Nicola Group,,,volcanic rocks,vsm,"siliclastic and volcanic rocks; dark grey to black carbonaceous argillite, greenstone, meta-andesite, volcanic breccia; graphitic limestone",may be Permian in age,,,,,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-12-28,,Penticton,Okanagan,,"Thompson, R.I., Glombick, P., and Lemieux, Y., 2004, Geology, Eureka Mountain, B.C., GSC, Open File 4370, scale 1:50,000",,Triassic,
1280,HOY_2281,409369,5547288,DSshm.xhb,,Dpas,,Paleozoic,Devonian to Permian,Devonian to Permian,,Sikum amphibolite schist,,metamorphic rocks,shm,"hornblende-biotite-plagioclase schist, locally calcareous",,hornblende-rich,xhb,,,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-12-28,,Penticton,Okanagan,,"Thompson, R.I., Glombick, P., and Lemieux, Y., 2004, Geology, Eureka Mountain, B.C., GSC, Open File 4370, scale 1:50,000",,Devonian,Permian
1281,HOY_2282,417316,5548749,KWhdqmz,,KWLgd,,Mesozoic,Cretaceous,Upper Cretaceous,Whatshan Lake batholith,,,intrusive-sedimentary rocks,dqmz,"K-feldspar, megacrystic quartz monzonite, interlayered with Silver King schist",,,,Cretaceous,Cretaceous,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-03-17,,Penticton,Boundary,,"Thompson, R.I., Glombick, P., and Lemieux, Y., 2004, Geology, Eureka Mountain, B.C., GSC, Open File 4370, scale 1:50,000",,Upper Cretaceous,
1282,HOY_2283,425762,5548754,KWhdqmz,,KWLgd,,Mesozoic,Cretaceous,Upper Cretaceous,Whatshan Lake batholith,,,intrusive-sedimentary rocks,dqmz,"K-feldspar, megacrystic quartz monzonite, interlayered with Silver King schist",,,,Cretaceous,Cretaceous,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-03-17,,Penticton,Boundary,,"Thompson, R.I., Glombick, P., and Lemieux, Y., 2004, Geology, Eureka Mountain, B.C., GSC, Open File 4370, scale 1:50,000",,Upper Cretaceous,
1283,HOY_2284,366488,5552006,MiPiTvb,,Mb,,Cenozoic,Paleogene,Miocene,Thompson Plateau basalt,,,volcanic rocks,vb,"basalt flows, aphyric to olivine-phyric, locally vesicular, columnar joints",,,,,,,,,,,,,,,,Omineca,Younger Volcanics,,,T. Høy,2021-12-28,revision,Penticton,Okanagan,,"Glombick, P. and Thompson, R.I., 2004, Geology, Creighton Creek, British Columbia; GSC Open File 4371, scale 1:50,000",,Miocene,
1284,HOY_2285,364821,5554382,TrAGognm,,TAG,,Mesozoic,Triassic,Upper Triassic?,Aberdeen Gneiss complex,,,metamorphic rocks,ognm,granodiorite gneiss; plagioclase-hornblende gneiss; amphibolite; granite,,,,,,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-12-28,revision,Penticton,Okanagan,,"Glombick, P. and Thompson, R.I., 2004, Geology, Creighton Creek, British Columbia; GSC Open File 4371, scale 1:50,000",,Upper Triassic?,
1285,HOY_2286,359318,5552673,TrAGognm,,TAG,,Mesozoic,Triassic,Upper Triassic?,Aberdeen Gneiss complex,,,metamorphic rocks,ognm,granodiorite gneiss; plagioclase-hornblende gneiss; amphibolite; granite,,,,,,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2021-12-28,revision,Penticton,Okanagan,,"Glombick, P. and Thompson, R.I., 2004, Geology, Creighton Creek, British Columbia; GSC Open File 4371, scale 1:50,000",,Upper Triassic?,
1286,HOY_2287,361986,5543169,PrPzshm,,Pqfh,,Precambrian,Proterozoic,Mesoproterozoic to Paleoproterozoic,Monashee gneiss,Tsulus schist,,metamorphic rocks,shm,"biotite-quartz-feldspar schist, hornblende schist, amphibolite; calc-silicate gneiss, quartzite",,,,Paleoproterozoc,Mesoproterozoic,,,,,,,,,,,Omineca,basement,,,T. Høy,2021-12-28,revision,Penticton,Okanagan,,"Glombick, P. and Thompson, R.I., 2004, Geology, Creighton Creek, British Columbia; GSC Open File 4371, scale 1:50,000",,Mesoproterozoic,Paleoproterozoic
